publishedAt,authorDisplayName,textDisplay,likeCount,merk,Sentiment
2022-06-13T04:51:56Z,@budimento4560,"Nanya dong Om Fitra, atau siapapun yang tahu, pada saat regeneratif brsayaing mobil kan deselarasi, lampu rem nya nyala tidak ituh?  Penasaran soalnya sama mobil&quot; yang punya fitur serupa.",0,hyundai,Netral
2022-06-13T05:36:35Z,@reeeee3,"mungkin tersekaling om, jika regenerative yang sekedar lepas tidaks tidak menyala. tetapi jika regenerative yang sayatif saat menginjsaya rem, lampunya menyala. karena kendaraan bensin pun jika dilepas tidaksnya metidajikaami engine brsayae, cmiisaya.",1,hyundai,Netral
2022-06-14T22:46:01Z,@paperhouse6282,Di Tesla ia nyala juga kurang tahu yang ionic,1,hyundai,Netral
2022-06-13T04:13:50Z,@dondych2906,kira2 jika sayastemnya hanak bisa cabut baterai tidak buat reset??,0,hyundai,Netral
2022-06-13T04:06:38Z,@kuncungmblakrak9908,"Allahumma sholli alaa sayyidinaa Muhammad, semoga di beri kelebihan rezeqiagar kebeli ni mobil",0,hyundai,Netral
2022-06-13T04:01:44Z,@ikomangdedysuariana7712,mobilnya bisa ngecas di rumah?,1,hyundai,Netral
2022-06-13T05:10:04Z,@zevancc8777,iya,1,hyundai,Netral
2022-06-13T20:10:09Z,@batalpensi,"Bisa ,lebih bagus buka jakamur baru khusus",0,hyundai,Netral
2022-06-13T03:55:14Z,@yantojoko3172,"velgnya jadi kelihatan kebalik arahnya iya, tidak sama antara kanan dan kiri",0,hyundai,Negatif
2022-06-13T03:44:15Z,@als9117,Masuk sayaishlist ? ?? ??? ????,0,hyundai,Positif
2022-06-13T03:38:12Z,@MrHOREEE,Paling sayaorth to buy... jika ada duitnya... ??????,0,hyundai,Positif
2022-06-13T03:31:01Z,@FelNiode,semoga segera ada 7 seaternya danmakanin banyak infrastrukitur rechargenya.,3,hyundai,Netral
2022-07-22T04:38:20Z,@triatnowen7496,Indonesia senang 7 penumpang,0,hyundai,Netral
2022-06-13T03:26:21Z,@jasonmarcelino2359,"Mau numpang jualan dikomen , indentnya lama . tidak jadi jualan deh om . Selamat menikmati mobil terbaik diduniiya iya om fitra . Sehat dan sukses selalu . ??",0,hyundai,Positif
2022-06-13T03:18:59Z,@razedsgn,ini pajaknyanya berapa iya kira2?,1,hyundai,Netral
2022-06-13T11:34:10Z,@tajularifin5081,Murahh,0,hyundai,Netral
2022-06-13T20:07:35Z,@batalpensi,Range 2 jtan,0,hyundai,Netral
2022-06-13T03:06:18Z,@wilianmale6033,Nissan Leaf: apa daya saya yang dimemegang Indonesianesiambil????,0,hyundai,Negatif
2022-06-13T02:58:24Z,@ejia.t5605,ini mobil &quot;ngesayaeable&quot;????????,0,hyundai,Negatif
2022-06-13T02:54:37Z,@IndraGunawan-bl1ho,"800 jt-an tipe tertitik 2 petidakersaya roda, dibuat di Indonesia; Malaysiiya 800 jt-an tipe tertitik AsayaD :) nasib di Indonesia",0,hyundai,Netral
2022-06-13T15:39:47Z,@aquaboy1650,sudah gitu yang disana AsayaD 320HP torsi 620nm + CBU pula?? Disini sudah rsayaitan CkD dan subsidi tetap saja mahal ??,0,hyundai,Netral
2022-06-13T02:51:56Z,@1bviews380,??????,0,hyundai,Positif
2022-06-13T02:45:23Z,@antokrestanto3302,Om Fitra.. Bikin konten test drive mobil listrik dari Jakarta ke Surabaiya . Berikut spot� tempat recharger . Sukses terus om Fitra. ???,9,hyundai,Positif
2022-06-13T22:06:00Z,@syaefulkhotib9079,"Cek vkamug ridsaya hanif om, sudah nyampe jikaaten",1,hyundai,Netral
2022-06-13T02:36:44Z,@farrasmuttaqin9091,"suara bannya juga berisik banget, tidak sayaorth buat kelas 700 jutaan",0,hyundai,Negatif
2022-06-13T02:26:42Z,@farrasmuttaqin9091,"kurang titik mobilnya, jika se titik ladder frame baru perfect menurut saya",0,hyundai,Negatif
2022-06-13T02:15:12Z,@dbrata5383,i see the fuiture,0,hyundai,Positif
2022-06-13T02:14:24Z,@mirzariandyani6711,tagihan listriknya berapa om dalam sebulan setelah hyundai ini rajin digunsaya untuk pemakaianiyan hariiyan? penting nih kita tahu,3,hyundai,Netral
2022-06-13T19:58:03Z,@batalpensi,Lebih murah dari pada ayah isi bensin sebulan,0,hyundai,Negatif
2022-07-11T04:24:51Z,@youtubeviewer1496,"@@batalpensi ini tidak menjawab pertanyaan, iiya sudah pasti lebih murah dari isi bensin, tidakpain beli mobil listrik jika toh juga sama dengan mobil bensin.",0,hyundai,Negatif
2022-08-14T22:11:54Z,@natitalia0609,@@youtubeviesayaer1496 bener ??,0,hyundai,Netral
2022-06-13T02:14:18Z,@Will-ep4lj,Tambahkan Voice Command dan lentidakaplah sudah kenyamanan mobil ini,0,hyundai,Positif
2022-06-13T02:07:46Z,@REGORULeather,case hp nya ytidak ada magnetnya om di toped 50rebuan ada ??,0,hyundai,Netral
2022-06-13T02:00:32Z,@yuliusmw8917,"wkwkwksaya <a href=""httapis://www.youtube.com/watch?v=sayaGI2the5FCc&amp;t=2767"">46:07</a> asistennya????????",0,hyundai,Netral
2022-06-13T01:48:07Z,@kyrachannel1482,tumben nih belum bahas Ertitidak facelift di sini.biasa nyanya gercep..,0,hyundai,Netral
2022-06-13T01:38:47Z,@bowochannel6061,kalah pesanan dengan mobil Esemka ?? <br>Mobil kebabang Indonesia ??<br>yang nyaris tanpa suara dan tanpa nyata??,0,hyundai,Positif
2022-06-13T04:38:52Z,@dondych2906,esemka bukan mobil nasional. bedsaya mobil nasional dan mobil produksi nasional. mobil nasional adalah ide pemerintah spt jaman tommy soeharto yang tidaktidakl total. esemka tidak ada bedanya dengan mobil rsayaitan Indonesia lain hanya saja yang punya org Indonesia bukan jepang.,0,hyundai,Negatif
2022-06-13T01:37:07Z,@alimurtadho4392,Pemerintah hrs cepat gersaya mmbangun sarana pengechargan d ssetiap spbu<br>Mobilnya aja sudah siap..tapi sarana dari pln blm siap,0,hyundai,Netral
2022-06-13T01:22:44Z,@tosmaster9888,Maaf nutidaku wuling EV aja yang harga nya 200 jutaan... range cukuplah 200an km.. hehehe.. cukup untuk perkotaan bebas bangjil genap... hehehe,0,hyundai,Netral
2022-06-13T01:08:54Z,@radityaandika3752,ksaya full chargenya cukup buat listrik rumah 7 hari ????,2,hyundai,Positif
2022-06-13T01:02:48Z,@meizut8583,Bisa tidak iya di cash pakai genset?,0,hyundai,Netral
2022-06-13T00:57:01Z,@wishmaster176,"&quot;harganya memang masih cukup titik jika dibandintidakan mobilbiasa nya, tapi untuk mobil listrik hyundai mengejuntukan&quot;...<br><br>seperti gini jauh lebih enak didenger iya, daripd channel sebelah yang cerita alasan ia beli mobil ini karena harganya amat sangat terjantidakau sekali, hanya 800jt ???????",5,hyundai,Netral
2022-06-15T11:32:04Z,@Fauzanarief-n7i,jika mau murah iya mending tunggu pabrikan mobil listrik china masuk ke Indonesia. Contohnya seperti ora good cat di thailand dijual cuma Rp 380 juta,0,hyundai,Netral
2022-06-13T00:54:07Z,@foxenfox1885,"Maju terus Hyundai...<br>Baik untuk produksi EV maupun produksi mobil IC...<br>Produknyamakanin kesinimakanin metidakutidakh selera...<br><br>Target saya untuk mobil berikutnya mobil Hyundai...titidajika menutidaku Startidakzer untuk launching...<br>jika sayaorth to buy, siapin dana...??",20,hyundai,Positif
2022-06-13T00:43:06Z,@Teman_Matik,"Mobil listrik lebih hemat/rangenya lebih panjang jika dipunya dalam kota/macet2an. jika dipakai toll malah lebih boros karena g pernah ngecas dari rem(regeneratif), belum lagi hambatan angin",0,hyundai,Netral
2022-06-13T03:17:02Z,@hyundaimotorjakarta7365,kamu salah. Ioniq 5 dan kona EV sudah ada fitur auto regeneratiflve Brsayae Sistem. Bisa mengbalikan daya yang sudah di buang ke dalam baterai,0,hyundai,Netral
2022-06-13T04:17:46Z,@Teman_Matik,@@hyundaimotorJakarta7365 ini sayaun resmi dealer hyundai nih? you say nothing guys,0,hyundai,Netral
2022-06-13T00:35:20Z,@ThomasBondanTyas,ngetes mobil milik sendiri nih,0,hyundai,Netral
2022-06-13T00:25:00Z,@abahsyasay,Mendinhana om ... Hyundai iq5 apa Nissan kick,0,hyundai,Netral
2022-06-12T23:59:33Z,@Blacky-Inc,"bang Fitra, mau tanya itu jika Life time baterainya habis. harga untuk pbangtiiyannya sekitar berapa?",0,hyundai,Netral
2022-08-07T02:38:26Z,@nixonguo6768,400jt an,0,hyundai,Netral
2022-06-12T23:48:57Z,@suprahondajaya,semoga dengan banyaknya penjualan kendaraan listrik dapat menintidakatkan pembantidakit listrik dengan sumber energi ramah lingkungan. karena pembantidakit listrik di Indonesia masih didominasi dengan sumber energi baitubara dan miniysaya bumi.,1,hyundai,Netral
2024-07-02T12:38:55Z,@sajagatmtb8012,Nanti di IkNbanyakada pembantidakit listrik tenagak nuklir,0,hyundai,Netral
2022-06-12T23:45:03Z,@agungOmahmete,Truk 4 ban saya aja bobotnya hanya 2.4 ton... Adu tabrsaya mental truknya wkwkwk....,0,hyundai,Netral
2022-06-12T23:38:47Z,@freeshavocadoo,�Mobi Asisten� wkwkwkwksayak,0,hyundai,Netral
2022-06-12T23:35:47Z,@syamsulashar7356,"jika mobilnya iajsaya nanjsaya gimana,bang fitra??",0,hyundai,Netral
2022-06-12T23:03:59Z,@hermadilistiawan7957,Ini charger baterainy seperti HP yang bisa mati sndari ketika 100% ndsaya jika overtime overcharge? jika ndsaya bisa mati sndari jika overcharge hitung2an biiyaiya listrikny jika dicharge penuh 71ksaya � 1600 =Rp. 113.600.  jika setiap hari ngecharge atau 2hr sekali ngecharge brarti 113.600 � 15 = Rp. 1.704.000 / bln tagihan listrikbanyakmembengakak. Piiyae bang. Fitra?,0,hyundai,Netral
2022-06-12T22:46:05Z,@saddam182,"<a href=""httapis://www.youtube.com/watch?v=sayaGI2the5FCc&amp;t=184"">3:04</a> harusnya jika tesla mau CkD in mobil2nya, mnbang harganyaakan bs dipantidakas habis sampai hampir separuhnya, dan bs memulai perang mobil listrik di Indonesia",0,hyundai,Netral
2022-06-15T11:36:35Z,@Fauzanarief-n7i,"tidak btwal, sayaong pasar mobil listrik di Indonesianesia saja kecil. Jabangakan pasar mobil listrik, sekarang aja infrastrukitur charging mobil listrik juga masih sangat kurang. <br><br>Jadi iya tidak sayaorth it jika tesla buka pabrik ckd hanya untuk pasar Indonesia doang.",0,hyundai,Negatif
2022-06-15T12:37:02Z,@saddam182,"@@Fauzanarief-n7i sudah ada proyeknya kok pertamina, kan juga mau charging di spbu pertamina yang menyediiysaya charging station masih digratiskan, mungkin ini agar minat orang buat beli mobil listrik semsayain menintidakat, lagiiyan hadir iya ioniq 5 kamung range ini rasanya perasaan khasayaatir kehabisan baterai bs ilang. Titidajika nutidaku minat masayarsayaat aja, semsayain banyak peminatnya, saya rasaakan semsayain cepat infrastrukiturnya, bahkan mungkin pihsaya ssayaastaakan bangun sendiri infrastrukiturnya",0,hyundai,Netral
2022-06-12T22:45:10Z,@augsy1,enak mana sama tesla om :D,0,hyundai,Netral
2022-06-12T22:38:31Z,@reinaldytees1958,Selamat datang di masa depan,0,hyundai,Positif
2022-06-12T22:36:41Z,@justin21298,"Mobil keren saat ini menurut saya : ALMAZ RS, 7 seater, fitur melimpah, &lt;500jt<br><br>Mobil termurah saat ini menurut saya : SIGRA, 7 seater, tidak ribet kebanyak fitur, &lt;200jt<br><br>Mobil recommended saat ini menurut saya : ERTItidak GX, mild hibrid, 7 seater, ada cruise control, &lt;300jt",0,hyundai,Netral
2022-06-13T03:15:09Z,@hyundaimotorjakarta7365,situ jng samain sama konsep mobil listrik. yang kamu sebutin tidak ada head to headnya dengan IONIQ 5 EV,0,hyundai,Netral
2022-06-14T03:02:03Z,@justin21298,"betul, Oom.. tidak ada yang head to head 7 seater",0,hyundai,Netral
2022-06-12T22:19:21Z,@justin21298,10 hari IIMS dipesan 800 unit!!!<br><br>keren...,0,hyundai,Positif
2022-06-12T21:22:27Z,@tauhidsahadat,"Tes jalan Jakarta - Banyusayagi, ujung jawa. kamumaiyan 1000km lebih. Jadi tahu cara cari tempat nge-charge gimana om :D",7,hyundai,Netral
2022-06-12T19:22:49Z,@quots,"sangat bangteng pernah lihat dijalan seperti robot haha keren, titidajika bantidakimana sparepartnya siap mobilnya, siap budget perawatannyaya",0,hyundai,Positif
2022-06-12T18:46:35Z,@makintos4587,Coba terjang banjir dong om ??,0,hyundai,Netral
2022-06-12T18:06:20Z,@FreddyGunawan,kapan jepang tobat? kamuL,0,hyundai,Negatif
2022-06-12T17:59:46Z,@MuhammadBilal-pd3ip,Mobi asisten ??,0,hyundai,Netral
2022-06-12T17:59:33Z,@mirzafawaid,Om jika boleh tahu sumber energi charger 50ksaya nya shell berasal darimana iya?,0,hyundai,Netral
2022-06-13T02:07:00Z,@febrianadji5758,jika ngelihat tampilan di layar nya<br><br>itu dari ABB<br>Charger nya<br><br>jika sumber daya iya selaiyakanya Jabodetabek<br>Umumnya Pitu,0,hyundai,Netral
2022-06-12T17:57:33Z,@mathiasrhesa546,boleh bikin perbandibang oom biiyaiya mobil konvensional selama 5 tahun mulai dari biiyaiya perawatannya dan bensin vs biiyaiya perawatannya mobil listrik,0,hyundai,Netral
2022-06-12T17:58:50Z,@mathiasrhesa546,termasuk biiyaiya pajaknya dll oom,0,hyundai,Netral
2022-06-12T17:48:35Z,@felixnagi,Penasaran sama Hyundai Genesis G80,0,hyundai,Netral
2022-06-12T17:39:53Z,@ahmadzacky9724,sayabelum prnh lihat infkamuencer otomotif mengetes ioniq 5 ituk naik di tanjsaya dg kondisi penuh pnumpang..misalnya ditanjsaya si tinjau laik...<br>sehinggagak ini bsa mnjadii refrensi..apa mobil ini jugaa cocok ituk kota2 kecil sprt dikamumbok yang memilik banyak tanjsaya curam,1,hyundai,Netral
2022-06-13T06:01:09Z,@AmadYasin,"semoga ada yang buat kontennya, tapi secara posayaer dan rsayad, seharusnya sih sangat sagakup, bahkan tanpa matikan ac",0,hyundai,Netral
2022-06-14T22:54:41Z,@paperhouse6282,Di youtube sepertinya sudah ada yang buat,0,hyundai,Netral
2022-06-14T23:40:50Z,@ahmadzacky9724,@@paperhouse6282 saya sudah caribelum ada...bsa bangi link,0,hyundai,Netral
2022-06-16T12:34:26Z,@paperhouse6282,"@@ahmadzacseperti9724 <a href=""httapis://www.youtube.com/watch?v=hneE5-37PUsaya"">httapis://youitu.be/hneE5-37PUsaya</a>",0,hyundai,Netral
2022-06-12T17:26:11Z,@satyaanakbali,Hebat korea iiya,1,hyundai,Positif
2022-06-12T17:08:58Z,@Farieddrianfariedadrian4675,Lampu depannya seperti robocop,0,hyundai,Netral
2022-06-12T17:08:54Z,@komenpengamatamatir,salfok sama profil head unit mobilnya asisten mobi??????,1,hyundai,Netral
2022-06-12T17:08:04Z,@sudharmaputra3795,iiya masih 50 ksaya iya itu chargernya.. semoga yang 350 ksaya lekas banyak di Indonesianesia iya.. agar kayak di USA.<br>??,3,hyundai,Netral
2022-06-12T17:07:29Z,@ansosboy8687,"<a href=""httapis://www.youtube.com/watch?v=sayaGI2the5FCc&amp;t=3282"">54:42</a> Bangsa Indonesia dalam tanda kutip saya harap melihat banyak orang yang puas metidakunsaya Motor Gesits Msudah msudahan nanti ada Merek Mobil yang emang real dari Indonesia bisa bikin Mobil Listrik amin",13,hyundai,Netral
2022-07-14T13:38:43Z,@arang2mancal204,"kelemaha orang Indonesianesia,  kurang metidakpresiiyasi brand kamukal,",3,hyundai,Negatif
2022-10-21T22:10:54Z,@IswandaAsmara,I agreewith you??,1,hyundai,Netral
2022-10-29T03:40:15Z,@firmanardi4008,"Brand kamukalnya juga jika ada mebisakan perbaikan terus menerus jugabanyakdilirik, inakallah",0,hyundai,Netral
2022-06-12T17:06:37Z,@ferdyaditya3153,bantidaksi yang sangat kamuas .. disitulah polisi dapat ceperan ..,0,hyundai,Negatif
2022-06-12T17:05:07Z,@edyutomo6739,"Videografer lagi mabok iya, kok banyak yang missed focus",0,hyundai,Negatif
2022-06-12T16:55:37Z,@thonqexwahyudin,Honda All Nesaya HR-V kapan nih di review saya,0,hyundai,Netral
2022-06-12T16:54:13Z,@ericrahmadya7515,Eh velg nya kok seperti kebalik iya,0,hyundai,Negatif
2022-06-12T16:52:38Z,@damaihati7151,"btw favorit amat om shooting di tempat ini. Padahal sering banggakan suara gerinda, orang lagi kegiiyatan pembangunan/renovasi ????",7,hyundai,Netral
2022-06-12T16:46:39Z,@ericrahmadya7515,"Di Indonesianesia marketnya agak ketitidajikaan, di kamuar mobil ini sudah hampir setahunmakanya informasinya sudah terusebar kamuas dan kita diunituntidakan atas info terusebut mau beli apa kagak",3,hyundai,Netral
2022-06-12T16:46:01Z,@rahultheff7,Buset 1 jam...tidak ada lasaya lah review saya nya,0,hyundai,Negatif
2022-06-12T16:42:14Z,@ivanichtanuel1681,"hallkamu om fit, boleh di coba bisa atau tidak nihh, mobil ini untuk menarik sebuah caravan? karena untuk kelistirikan pasti bisa. keren om mobilnya. trims om",0,hyundai,Positif
2022-06-12T16:40:00Z,@jpn1389,jika mobil listrik apa sama halnya dengan mobil konvensional berbahan btwar bensin atau solar. setiap hari harus dihagaktin mesinnya (dinyalsaya selama beberapa menit). atau langsung bisa dinyalsaya dan tancap tidaks saat dibutuhkan?. Mohon penjelasannya? saya masihorang awam.  ??????,1,hyundai,Netral
2022-06-13T00:05:46Z,@donisoenarso,tidak perkamu dipanasin.,0,hyundai,Netral
2022-06-13T02:12:50Z,@febrianadji5758,tidak perkamu<br>Di Indonesianesia juga tidakbanyakada masalah dengan performa ditahan karena baterai dingin<br><br>karena itu terjadi jika suhu baterai nya dibawah 15C,0,hyundai,Netral
2022-06-13T04:42:19Z,@jpn1389,Jadi saya saya ada masalah pada mesin dan kelistrikanmiya jika misalnya 1blm saya dipakai sama sekali dan saya dihidupkan sama sekali.,0,hyundai,Netral
2022-06-14T22:48:59Z,@paperhouse6282,"@@jpn1389 tidak masalah, cuma remnya mungkin sudah karatan",0,hyundai,Negatif
2022-06-12T16:34:38Z,@danielsavarengga3858,"Gila... saya hampir sejam tidak kerasa <a href=""httapi://nontin.om/"">nontin.om</a> fitra ngomong",0,hyundai,Netral
2022-06-12T16:26:08Z,@ansosboy8687,tidakmpang aja jika sudah mau habis baterai nya lewat jalan yang banyak iturunan nya wkwkwkwk,0,hyundai,Netral
2022-06-12T16:23:32Z,@agex7622,Mobi asisten keren omm ???????? bukamum aja ini di lihat om mobi,0,hyundai,Netral
2022-06-12T16:19:49Z,@rxlky,sudah begini agak nagakung iya mending kursi depan disambung juga jadi bisa bertitidak di depan ??,0,hyundai,Netral
2022-06-12T16:18:48Z,@DRB-qz2vh,"Om Fitra, ioniq electric jika manjat di daerah senitul agak kurang nyaman� bantidakimana performans ioniq 5 ? Memanjat jalan terjal aspal / berbaitu ?",0,hyundai,Netral
2022-06-18T07:33:42Z,@mr.febrian9248,btwal tidaksruk bikin rusak bawah mobil karena GC rendah,0,hyundai,Negatif
2022-06-12T16:11:38Z,@sudrajat8436,Bisa bisa pertamina kesalio shell ??,0,hyundai,Netral
2022-06-12T16:06:58Z,@sulistyoagus3134,Mantap om fitra ????,0,hyundai,Positif
2022-06-12T16:05:37Z,@hyundaimotorjakarta7365,"Buat teman2 semoga th 2022 do berikan kelancaran rezeki untuk dapat meminang mobil listrik full fitur ini dengan daya tempuh yang gl di ragukan lg, nonton juga ada di youtube TIM CHANEL IONIQ 5",1,hyundai,Netral
2022-06-12T16:02:18Z,@sotoyloe5773,sayaedan durasinya sampai sejam,0,hyundai,Netral
2022-06-12T16:01:37Z,@fatcrruise6508,tidak heran orang berduit tambah pnya duit. Lah mobil listrik ini swalau mahal tapi tidak bayar pajaknya dan hemat bbm,1,hyundai,Netral
2022-06-12T15:59:39Z,@kentaro1968,masa pakai pbangtiiyan baterai berapa lama? juga harga baterai?,0,hyundai,Netral
2022-06-13T02:04:20Z,@febrianadji5758,"Pbangtiiyan baterai suka&quot; yang punya <br><br>Tapi jika lihat Tesla oakaner <br> sampai dengan 300rb km orang belum ngekamuh untuk minta tidak diganti, kecuali kena recall seperti model S di bawah tahun 2014",1,hyundai,Netral
2022-06-12T15:56:52Z,@korkesadi7110,Om coba belajar ngereview saya panjang dari Carmudi. 55 menit sekalik sekali lebih berasa seperti vkamug pribadi dibanding s?p?o?n?s?o?r? ngereview saya mobil :D,7,hyundai,Negatif
2022-06-12T15:58:44Z,@drm9826,bro ??,0,hyundai,Netral
2022-06-12T15:55:11Z,@vickyyudiska,Gokil 55 menit ??,0,hyundai,Netral
2022-06-12T15:47:15Z,@awalpratama186,Adagak posayaer banak untuk mobil listrik dijual di bintang?,1,hyundai,Netral
2022-06-12T15:46:32Z,@jangkung0763,Jadi Mas.. bisa dibilang ndsaya perkamu punya mobil lebih dari 1.. punya 1 mobil EV ioniq 5 sudah lebih dari cukup.. ??,0,hyundai,Netral
2022-06-12T15:38:10Z,@evanchristian3145,"Ada yang tahu lagu yang dipakai di menit <a href=""httapis://www.youtube.com/watch?v=sayaGI2the5FCc&amp;t=76"">1:16</a> ??",0,hyundai,Netral
2022-06-12T15:37:09Z,@Marchellino,Ada saitu lagi yanglupa di-mention Om. IONIQ 5 ini mendapat gelar �Mobil terbaik di duniiya�. Bagak tabang-tabanganak Indonesia bisa mersayaitnya di Cikarang + baterainya di supplai dari Indonesia juga LG Energy Consortium,194,hyundai,Positif
2022-06-13T12:13:21Z,@uzumakinaruto5582,"Jujur orang Indonesia dalam research Ioniq5 sama sekali kagak terlibat, Indonesia cuman dapat izin untuk bisa di produksi massal di Indonesia. saya orang Cikarang, tenitu ada perasaan bagak swalau ini bukan asli dari Indonesia, dengan adanya investasi Hyundai di Cikarang saya harap Cikarang juga saya terus maju, itulah kenapa saya bagak hyundai mau bikin pabrik di Cikarang, akang LG malah bikin pabriknya di batang/karasayag, padahal jika mau buat pabrik di Cikarang bisa memantidakasbiasa nya produksi.",38,hyundai,Netral
2022-06-13T14:44:38Z,@jongmatra7737,@@uzumsayainaruto5582 iya tetep aja mobil korea,7,hyundai,Negatif
2022-06-13T23:01:26Z,@abrahamchandra2966,@@uzumsayainaruto5582 kan doi bilanganak Indonesia yang mersayaitnya.. sama aja seperti toyota honda yang rsayait org Indonesia swalaupun reaserch nya itu di jepang. At least pemerintah berhasil membangun lapabang pekerjaan buat org2 sekitar,25,hyundai,Netral
